Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
62952152,My Murder,Katie Williams,"Williams, Katie",,0593543769,9.78059E+12,5,3.68,Riverhead Books,Hardcover,304,2023,2023,1/5/24,12/27/23,,,read,,,,1,0
34752277,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",Stephen E. Ambrose,"Ambrose, Stephen E.",,1501179403,9.7815E+12,4,4.42,Simon & Schuster,Paperback,336,2017,1992,12/30/23,12/24/23,,,read,,,,1,0
42034140,A Pure Heart,Rajia Hassib,"Hassib, Rajia",,052556005X,9.78053E+12,4,3.8,Viking,Hardcover,288,2019,2019,12/27/23,12/19/23,,,read,,,,1,0
101145039,The Helsinki Affair,Anna Pitoniak,"Pitoniak, Anna",,1668014742,9.78167E+12,3,3.46,Simon & Schuster,Hardcover,368,2023,2023,12/16/23,11/24/23,,,read,,,,1,0
123036004,The Berry Pickers,Amanda    Peters,"Peters, Amanda",,1646221958,9.78165E+12,4,4.24,Catapult,Hardcover,307,2023,2023,12/12/23,11/20/23,,,read,,,,1,0
9858200,"Death on the Nile (Hercule Poirot, #18)",Agatha Christie,"Christie, Agatha",,0062073559,9.78006E+12,4,4.13,William Morrow Paperbacks,Paperback,333,2011,1937,4/12/20,3/26/20,,,read,,,,1,0
62919162,Whalefall,Daniel Kraus,"Kraus, Daniel",,1665918160,9.78167E+12,4,3.78,MTV Books,Hardcover,327,2023,2023,12/6/23,9/11/23,,,read,,,,1,0
61484904,The Dos and Donuts of Love,Adiba Jaigirdar,"Jaigirdar, Adiba",,1250842115,9.78125E+12,3,3.93,Feiwel & Friends,Hardcover,336,2023,2023,11/29/23,11/29/23,,,read,,,,1,0
59575958,Small Angels,Lauren Owen,"Owen, Lauren",,0593242203,9.78059E+12,3,3.68,Random House,Hardcover,400,2022,2022,11/23/23,11/20/23,,,read,,,,1,0
52038346,Sisters of Sword and Song,Rebecca   Ross,"Ross, Rebecca",,0062471414,9.78006E+12,2,4.07,HarperTeen,Hardcover,432,2020,2020,11/20/23,11/10/23,,,read,,,,1,0
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,,,5,4.2,Knopf,Hardcover,401,2022,2022,11/11/23,10/29/23,,,read,,,,1,0
103454862,"Everything I Learned, I Learned in a Chinese Restaurant",Curtis Chin,"Chin, Curtis",,0316507652,9.78032E+12,3,3.86,"Little, Brown and Company",Hardcover,291,2023,2023,11/10/23,11/3/23,,,read,,,,1,0
56816904,The Sentence,Louise Erdrich,"Erdrich, Louise",,006267112X,9.78006E+12,3,3.97,Harper,Hardcover,387,2021,2021,11/2/23,11/3/21,,,read,,,,1,0
38622904,The Seven Deaths of Evelyn Hardcastle,Stuart Turton,"Turton, Stuart",Jot Davies,,,4,3.84,Audible Studios for Bloomsbury,Audible Audio,17,2018,2018,3/23/19,12/26/18,"audible, british-isles, mixed-pov","audible (#86), british-isles (#45), mixed-pov (#25)",read,"One of the best books I have read this year. The premise was so interesting, and the story was well executed. It was a great combination of twists I didn’t see coming as well as story lines I could theorize about and figure out. There were two small drawbacks for me... I felt that the beginning was a bit slow, given that the audience knows more than the protagonists, and the main character repeated himself a lot, but those were so minor relative to the complexity that I’m willing to forgive. A great book... read it with my boyfriend and we really enjoyed sharing our theories with each other as the story progressed. Definitely would recommend!",,,1,1
59314709,Counterfeit,Kirstin Chen,"Chen, Kirstin",,,,4,3.49,William Morrow,Hardcover,288,2022,2022,10/4/23,4/19/22,,,read,,,,1,0
184149572,Hula,Jasmin Iolani Hakes,"Hakes, Jasmin Iolani",Mapuana Makia,,9.78006E+12,5,3.97,HarperAudio,Audiobook,11,2023,2023,10/2/23,7/31/23,,,read,,,,1,0
12887607,The Borrower,Rebecca Makkai,"Makkai, Rebecca",,0143120956,9.78014E+12,5,3.53,Penguin Books,Paperback,324,2012,2011,9/24/23,2/24/23,,,read,,,,1,0
45916267,Everything Sad Is Untrue,Daniel Nayeri,"Nayeri, Daniel",,,,0,4.33,Levine Querido,Hardcover,368,2020,2020,,8/30/23,,,read,,,,1,0
51777543,Data Feminism,Catherine D’Ignazio,"D’Ignazio, Catherine",Lauren F. Klein,0262044005,9.78026E+12,3,4.36,MIT Press,Hardcover,328,2020,2020,9/14/23,3/29/22,,,read,,,,1,0
9516,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,"Satrapi, Marjane",Mattias Ripa,037571457X,9.78038E+12,0,4.26,Pantheon,Paperback,153,2004,2003,,2/25/23,,,read,,,,1,0
56898076,The Inheritance of Orquídea Divina,Zoraida Córdova,"Córdova, Zoraida",,1982102543,9.78198E+12,3,3.94,Atria Books,Hardcover,336,2021,2021,8/29/23,8/8/23,,,read,,,,1,0
55835474,Nightbitch,Rachel Yoder,"Yoder, Rachel",,0385546815,9.78039E+12,0,3.58,Doubleday,Hardcover,256,2021,2021,,2/25/23,,,read,,,,1,0
35954609,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,David Grann,"Grann, David",,0307742482,9.78031E+12,4,4.15,Vintage Books,Paperback,377,2018,2017,8/2/23,7/28/23,,,read,,,,1,0
43458515,The Early Cases of Hercule Poirot,Agatha Christie,"Christie, Agatha",Charles Armstrong,,,3,3.94,"Dreamscape Media, LLC",Audible Audio,,2019,1974,4/11/21,3/24/21,"audible, british-isles","audible (#144), british-isles (#56)",read,,,,1,0
45709388,The World That We Knew,Alice Hoffman,"Hoffman, Alice",Judith Light,,,0,4.19,Simon & Schuster Audio,Audible Audio,,2019,2019,,9/26/19,,,read,,,,1,0
40712495,"Oksana, Behave!",Maria Kuznetsova,"Kuznetsova, Maria",,0525511873,9.78053E+12,4,3.44,Random House,Hardcover,272,2019,2019,7/23/23,7/22/23,,,read,,,,1,0
59514393,Last Night at the Telegraph Club,Malinda Lo,"Lo, Malinda",,0525555277,9.78053E+12,4,4.23,Dutton Books for Young Readers,Paperback,416,2021,2021,7/2/23,6/30/23,,,read,,,,1,0
61399127,Atomic Anna,Rachel Barenbaum,"Barenbaum, Rachel",,1538734877,9.78154E+12,4,3.79,Grand Central Publishing,Paperback,464,2023,2022,6/24/23,3/9/22,,,read,,,,1,0
52771443,"Love & Olives (Love & Gelato, #3)",Jenna Evans Welch,"Welch, Jenna Evans",Imani Jade Powers,1797105760,9.7818E+12,3,4.02,Simon & Schuster Audio,Audiobook,15,2020,2020,6/11/23,6/4/23,,,read,,,,1,0
43562313,Yolk,Mary H.K. Choi,"Choi, Mary H.K.",,,,5,3.98,,,400,2021,2021,,5/28/23,,,read,,,,1,0
59345230,Drowning,T.J. Newman,"Newman, T.J.",,1982177918,9.78198E+12,5,4.19,Avid Reader Press / Simon & Schuster,Hardcover,304,2023,2023,5/31/23,5/24/23,,,read,,,,1,0
51979179,Why We Swim,Bonnie Tsui,"Tsui, Bonnie",Angie Kane,,,3,3.96,"Dreamscape Media, LLC",Audible Audio,,2020,2020,5/22/23,5/15/23,,,read,,,,1,0
61718053,Happy Place,Emily Henry,"Henry, Emily",,0593441273,9.78059E+12,0,4.05,Berkley,Hardcover,400,2023,2023,,5/14/23,,,read,,,,1,0
58476287,Troy,Stephen Fry,"Fry, Stephen",,,,4,4.35,,Audible Audio,12,2021,2020,5/5/23,4/24/23,,,read,,,,1,0
61271840,The Golden Spoon,Jessa Maxwell,"Maxwell, Jessa","Andrea Emmes, Andy Garcia-Ruse, Graham Halstead, Kitty Hendrix, Kamran Khan, Jackie Sanders, André Santana, Emily Tremaine",1797153447,9.7818E+12,2,3.51,Simon & Schuster Audio,Audiobook,,2023,2023,4/24/23,4/4/23,,,read,,,,1,0
114192,Medical Apartheid: The Dark History of Medical Experimentation on Black Americans from Colonial Times to the Present,Harriet A. Washington,"Washington, Harriet A.",,0385509936,9.78039E+12,0,4.42,Doubleday,Hardcover,501,2007,2007,4/18/23,3/31/23,,,read,,,,1,0
109374293,The Circus Train,Amita Parikh,"Parikh, Amita",,,9.78164E+12,2,4.04,,Hardcover,395,,2022,4/1/23,3/14/23,,,read,,,,1,0
51648276,Drive Your Plow Over the Bones of the Dead,Olga Tokarczuk,"Tokarczuk, Olga","Antonia Lloyd-Jones, Beata Poźniak",,,0,3.96,Penguin Audio,Audible Audio,12,2019,2009,,1/26/23,,,read,,,,1,0
35404398,A River in Darkness: One Man's Escape from North Korea,Masaji Ishikawa,"Ishikawa, Masaji","Martin Brown, Risa Kobayashi",1542097193,9.78154E+12,3,4.27,Amazon Crossing,Kindle Edition,174,2018,2000,8/13/18,7/31/18,audible,audible (#69),read,,,,1,1
45450613,A River in Darkness:  One Man's Escape from North Korea,Masaji Ishikawa,"Ishikawa, Masaji","Risa Kobayashi, Martin Brown, Brian Nishii",,,3,4.27,Brilliance Audio,Audible Audio,6,2018,2000,,3/26/23,,,read,,,,1,0
15197,Maus II: A Survivor's Tale: And Here My Troubles Began,Art Spiegelman,"Spiegelman, Art",,0679729771,9.78068E+12,4,4.41,Pantheon,Paperback,144,1992,1991,3/22/23,3/20/23,,,read,,,,1,0
53746633,The Night Watchman,Louise Erdrich,"Erdrich, Louise",,0062671197,9.78006E+12,4,4.11,Harper Perennial,Paperback,451,2021,2020,3/11/23,2/18/23,,,read,,,,1,0
61053829,I Have Some Questions for You,Rebecca Makkai,"Makkai, Rebecca",,0593490142,9.78059E+12,5,3.64,Viking,Hardcover,438,2023,2023,3/6/23,2/19/23,,,read,,,,1,0
48915408,The Wolf and the Woodsman,Ava Reid,"Reid, Ava",,1529100739,9.78153E+12,2,3.54,Del Rey,Hardcover,448,2021,2021,2/28/23,2/22/23,,,read,,,,1,0
53387949,The Burning Girls,C.J. Tudor,"Tudor, C.J.",,198482502X,9.78198E+12,4,4.02,Ballantine Books,Hardcover,333,2021,2021,2/21/23,2/16/23,,,read,,,,1,0
57423631,Daughters of Sparta,Claire Heywood,"Heywood, Claire",,0593184378,9.78059E+12,2,3.88,Dutton,Paperback,370,2021,2021,2/15/23,11/16/21,,,read,,,,1,0
91724536,"Hell Bent (Alex Stern, #2)",Leigh Bardugo,"Bardugo, Leigh",,,,3,4.16,Flatiron Books,Hardcover,486,2023,2023,2/12/23,1/1/23,,,read,,,,1,0
38739562,With the Fire on High,Elizabeth Acevedo,"Acevedo, Elizabeth",,0062662856,9.78006E+12,3,4.18,Quill Tree Books,ebook,400,2019,2019,2/10/23,2/7/23,,,read,,,,1,0
50215350,We Ride Upon Sticks,Quan Barry,"Barry, Quan",,1524748099,9.78152E+12,4,3.8,Pantheon Books,Hardcover,367,2020,2020,2/7/23,1/31/23,,,read,,,,1,0
51113695,Saving Ruby King,Catherine Adel West,"West, Catherine Adel",,0778305090,9.78078E+12,3,3.91,Park Row,Hardcover,352,2020,2020,2/5/23,8/13/20,,,read,,,,1,0
41104077,Invisible Women: Data Bias in a World Designed for Men,Caroline Criado Pérez,"Pérez, Caroline Criado",,1419729071,9.78142E+12,3,4.36,Abrams Press,Hardcover,448,2019,2019,1/30/23,1/28/23,,,read,,,,1,0
45697147,Shiner,Amy Jo Burns,"Burns, Amy Jo",,0525533648,9.78053E+12,1,3.88,Riverhead Books,Hardcover,272,2020,2020,1/24/23,1/20/23,,,read,,,,1,0
53462762,Stories from Suffragette City,M.J. Rose,"Rose, M.J.","Fiona  Davis, Kristin Hannah, Paula McLain, Christina Baker Kline, Chris Bohjalian, Megan Chance, Jamie Ford, Alyson Richman, Lisa Wingate, Dolen Perkins-Valdez, Katherine J. Chen, Steve Berry",,,2,3.86,Macmillan Audio,Audible Audio,,2020,2020,1/19/23,9/13/20,,,read,,,,1,0
59900661,The Whalebone Theatre,Joanna   Quinn,"Quinn, Joanna",,0593321707,9.78059E+12,5,4.07,Knopf,Hardcover,558,2022,2022,1/13/23,10/4/22,,,read,,,,1,0
57693171,Olga Dies Dreaming,Xóchitl González,"González, Xóchitl",,1250786177,9.78125E+12,4,3.99,Flatiron Books,Hardcover,369,2022,2022,1/9/23,1/8/23,,,read,,,,1,0
52381761,Magic for Liars,Sarah Gailey,"Gailey, Sarah",,1250174627,9.78125E+12,5,3.63,Tor Books,Paperback,352,2020,2019,1/5/23,1/3/23,,,read,,,,1,0
59894742,The Fortunes of Jaded Women,Carolyn Huynh,"Huynh, Carolyn",,1982188731,9.78198E+12,3,3.64,Atria Books,Hardcover,272,2022,2022,1/2/23,1/1/23,,,read,,,,1,0
31428970,"Ogre Enchanted (Ella Enchanted, #0.5)",Gail Carson Levine,"Levine, Gail Carson",,0062561219,9.78006E+12,2,3.61,HarperCollins,Hardcover,352,2018,2018,,10/18/18,,,read,,,,1,0
58848308,American Gods (A Full Cast Production),Neil Gaiman,"Gaiman, Neil",,,,3,4.11,HarperAudio,Audiobook,,2011,2001,12/31/22,10/12/21,,,read,,,,1,0
32801286,Goodnight Stories for Rebel Girls: 100 Tales to Dream Big,Elena Favilli,"Favilli, Elena",Francesca Cavallo,,,3,4.33,Timbuktu Labs,Hardcover,211,2016,2016,12/29/22,12/28/22,,,read,,,,1,0
58065033,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,,,4,4.31,Doubleday Books,Hardcover,390,2022,2022,12/8/22,11/17/22,,,read,,,,1,0
16031364,The Mists of Avalon,Marion Zimmer Bradley,"Bradley, Marion Zimmer",Davina Porter,,,2,4.13,Recorded Books,Audible Audio,51,2012,1982,11/17/22,10/13/22,,,read,,,,1,0
60371069,My First Popsicle: An Anthology of Food and Feelings,Zosia Mamet,"Mamet, Zosia",,0143137298,9.78014E+12,5,3.59,Penguin Books,Hardcover,304,2022,2022,11/13/22,11/8/22,,,read,,,,1,0
60018639,Thistlefoot,GennaRose Nethercott,"Nethercott, GennaRose",,059346883X,9.78059E+12,4,3.97,Anchor,Hardcover,448,2022,2022,11/8/22,9/26/22,,,read,,,,1,0
60806376,Our Missing Hearts,Celeste Ng,"Ng, Celeste",Lucy Liu,,,4,3.81,Penguin Audio,Audible Audio,12,2022,2022,10/27/22,10/18/22,,,read,,,,1,0
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,"Spiegelman, Art",,0394541553,9.78039E+12,5,4.38,Pantheon Books,Hardcover,159,1991,1986,10/10/22,10/2/22,,,read,,,,1,0
59807954,Other Birds,Sarah Addison Allen,"Allen, Sarah Addison",,1250019869,9.78125E+12,4,4.04,St. Martin's Press,Hardcover,290,2022,2022,10/1/22,9/29/22,,,read,,,,1,0
45300567,The Maidens,Alex Michaelides,"Michaelides, Alex",,1250304458,9.78125E+12,3,3.62,Celadon Books,Hardcover,337,2021,2021,9/28/22,12/21/20,,,read,,,,1,0
36307674,"Rule of Wolves (King of Scars, #2)",Leigh Bardugo,"Bardugo, Leigh",,1510109188,9.78151E+12,4,4.37,Orion Children's Books,Paperback,592,2021,2021,9/25/22,9/6/22,,,read,,,,1,0
60457812,Remarkably Bright Creatures,Shelby Van Pelt,"Pelt, Shelby Van","Marin Ireland, Michael Urie",,,5,4.41,HarperAudio,Audible Audio,,2022,2022,9/21/22,9/20/22,,,read,,,,1,0
51700803,Eat a Peach,David Chang,"Chang, David",Gabe Ulla,152475921X,9.78152E+12,0,3.9,Clarkson Potter Publishers,Hardcover,288,2020,2020,,9/19/22,,,read,,,,1,0
41973680,The Moving Finger (Miss Marple #4),Agatha Christie,"Christie, Agatha",Joan Hickson,,,0,3.86,HarperCollins Publishers Ltd,Audible Audio,,2006,1942,,9/6/22,,,read,,,,1,0
22967544,The Lufthansa Heist,Henry Hill,"Hill, Henry",Daniel Simone,1493008498,9.78149E+12,2,3.76,Lyons ,Hardcover,384,2015,2015,8/31/22,8/27/22,,,read,,,,1,0
50520939,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,,,3,3.63,,Kindle Edition,556,2020,2020,8/27/22,1/19/22,,,read,,,,1,0
6659737,"Slaughter in the Cotswolds (Thea Osborne, #6)",Rebecca Tope,"Tope, Rebecca",,0749079444,9.78075E+12,0,3.57,Allison and Busby,Hardcover,288,2009,2010,,8/14/22,,,read,,,,1,0
58730081,My Perfect Daughter,Sarah A. Denzil,"Denzil, Sarah A.",,,,2,4.25,,Kindle Edition,353,2022,2022,8/4/22,8/3/22,,,read,,,,1,0
59960488,"Royal Valentine (A Museum of Literature Romance, #1)",Jenn McKinlay,"McKinlay, Jenn",,,9.7982E+12,2,3.32,"Draft2Digital, LLC | JMO Ink",ebook,105,2022,2022,,8/3/22,,,read,,,,1,0
16319,"The Body in the Library (Miss Marple, #3)",Agatha Christie,"Christie, Agatha",,157912626X,9.78158E+12,0,3.83,Black Dog & Leventhal Publishers,Hardcover,191,2006,1942,,7/23/22,,,read,,,,1,0
58132544,"A River Enchanted (Elements of Cadence, #1)",Rebecca   Ross,"Ross, Rebecca",,0063055988,9.78006E+12,5,4.12,Harper Voyager,Hardcover,480,2022,2022,7/16/22,7/14/22,,,read,,,,1,0
40514431,Evvie Drake Starts Over,Linda  Holmes,"Holmes, Linda",,0525619240,9.78053E+12,0,3.83,Ballantine Books,Hardcover,289,2019,2019,,7/11/22,,,read,,,,1,0
49104882,Peter Pan [Audible Drama],J.M. Barrie,"Barrie, J.M.","Eleanor Worthington-Cox, Gerran Howell, Rupert Everett, Adeel Akhtar",,,3,4.04,Audible Originals,Audible Audio,,2019,1911,4/22/20,2/2/20,audible,audible (#116),read,,,,1,0
55650158,Take My Hand,Dolen Perkins-Valdez,"Perkins-Valdez, Dolen",,0593337697,9.78059E+12,3,4.38,Berkley,Hardcover,359,2022,2022,7/8/22,1/19/22,,,read,,,,1,0
58783802,When Women Were Dragons,Kelly Barnhill,"Barnhill, Kelly",,0385548222,9.78039E+12,4,3.89,Doubleday /Anchor Books Edition,Paperback,367,2023,2022,7/2/22,6/17/22,,,read,,,,1,0
11468955,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,"Harkness, Deborah",,0143119680,9.78014E+12,4,4.02,Penguin Books,Paperback,579,2011,2011,6/21/22,5/9/19,,,read,,,,1,0
52458443,Eligible,Curtis Sittenfeld,"Sittenfeld, Curtis",Cassandra Campbell,,,2,3.6,Random House Audio,Audible Audio,14,2016,2016,1/1/16,4/28/18,audible,audible (#54),read,,,,1,1
32025298,"The Woman Who Smashed Codes: A True Story of Love, Spies, and the Unlikely Heroine who Outwitted America's Enemies",Jason Fagone,"Fagone, Jason",,0062430483,9.78006E+12,3,4.08, Dey Street Books,Hardcover,444,2017,2017,6/15/22,6/15/22,,,read,,,,1,0
58454459,God Spare the Girls,Kelsey McKinney,"McKinney, Kelsey",Catherine Taber,,,3,3.56,HarperAudio ,Audiobook,,2021,2021,6/11/22,6/9/22,,,read,,,,1,0
49833634,Normal People,Sally Rooney,"Rooney, Sally",,1984822187,9.78198E+12,3,3.81,Random House Publishing Group,Paperback,305,2020,2018,6/10/22,8/13/20,,,read,,,,1,0
55661557,"The Mysterious Affair at Styles (Hercule Poirot, #1)",Agatha Christie,"Christie, Agatha",Richard Armitage,,,4,4,Audible Studios,Audible Audio,7,2020,1920,6/7/22,6/1/22,audible,audible (#166),read,,,,1,0
40604846,Nothing to Envy: Ordinary Lives in North Korea,Barbara Demick,"Demick, Barbara",,,,4,4.44,Spiegel & Grau,Kindle Edition,338,2009,2009,5/31/22,12/29/21,,,read,,,,1,0
34066798,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,,,4,4.33,Penguin Books,Paperback,462,2019,2016,4/9/20,12/8/17,audible,audible (#112),read,,,,1,1
56554281,"This Woven Kingdom (This Woven Kingdom, #1)",Tahereh Mafi,"Mafi, Tahereh",,0062972464,9.78006E+12,3,4,HarperCollins,ebook,512,2022,2022,5/16/22,5/3/22,,,read,,,,1,0
55338916,Against the Loveless World,Susan Abulhawa,"Abulhawa, Susan",,,,4,4.46,Simon & Schuster Audio,Audible Audio,14,2020,2019,5/1/22,9/14/20,,,read,,,,1,0
826674,"The ABC Murders (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha",,0007119291,9.78001E+12,4,4.03,William Morrow; HarperCollins,Paperback,252,2011,1936,4/23/22,4/21/22,,,read,,,,1,0
53190341,The Switch,Beth O'Leary,"O'Leary, Beth","Alison Steadman, Daisy Edgar-Jones",,,4,3.96,Quercus,Audible Audio,11,2020,2020,4/20/22,4/16/22,,,read,,,,1,0
58395049,True Biz,Sara Nović,"Nović, Sara",,0593241509,9.78059E+12,4,4.1,Random House,Hardcover,386,2022,2022,4/15/22,4/15/22,,,read,,,,1,0
57676238,Matrix,Lauren Groff,"Groff, Lauren",Adjoa Andoh,,,4,3.68,Penguin Audio,Audible Audio,12,2021,2021,4/15/22,11/25/21,,,read,,,,1,0
43697186,Red at the Bone,Jacqueline Woodson,"Woodson, Jacqueline",,0525535276,9.78053E+12,4,3.98,Riverhead Books,Hardcover,196,2019,2019,4/10/22,8/13/20,,,read,,,,1,0
46223395,"King of Scars (King of Scars, #1)",Leigh Bardugo,"Bardugo, Leigh",,1250618975,9.78125E+12,5,4.16,Square Fish,Paperback,528,2020,2019,4/4/22,4/3/22,,,read,,,,1,0
53418394,"For the Wolf (Wilderwood, #1)",Hannah F. Whitten,"Whitten, Hannah F.",,0316592781,9.78032E+12,2,3.63,Orbit Books,Paperback,437,2021,2021,4/4/22,8/1/21,,,read,,,,1,0
58214333,The Swimmers,Julie Otsuka,"Otsuka, Julie",,0593321332,9.78059E+12,4,3.69,Knopf,Hardcover,192,2022,2022,4/3/22,3/1/22,,,read,,,,1,0
60416467,Vladimir,Julia May Jonas,"Jonas, Julia May",,,,3,3.45,,Hardcover,238,,2022,3/26/22,3/22/22,,,read,,,,1,0
37854049,The Sisters of the Winter Wood,Rena Rossner,"Rossner, Rena",,035651143X,9.78036E+12,4,3.53,Redhook,Hardcover,464,2018,2018,3/20/22,2/27/19,,,read,,,,1,1
60012806,Black Cake,Charmaine Wilkerson,"Wilkerson, Charmaine",,,,5,4.11,Ballantine Books,Hardcover,391,2022,2022,3/14/22,3/7/22,,,read,,,,1,0
44074800,The Southern Book Club's Guide to Slaying Vampires,Grady Hendrix,"Hendrix, Grady",,,,5,3.81,Quirk Books,Kindle Edition,410,2020,2020,3/10/22,3/7/22,,,read,,,,1,0
60528547,The Beautiful Ones,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",Imani Jade Powers,,9.78125E+12,3,3.87,Macmillan Audio,Audiobook,,2021,2017,3/7/22,4/30/21,,,read,,,,1,0
28508981,The Story of Hong Gildong,Heo Gyun,"Gyun, Heo",Minsoo Kang,0698406613,9.7807E+12,3,3.51,Penguin Classics,Kindle Edition,124,2016,1600,3/4/22,2/27/22,,,read,,,,1,0
51591702,Seven Endless Forests,April Genevieve Tucholke,"Tucholke, April Genevieve",,125076291X,9.78125E+12,3,3.59,Square Fish,Paperback,352,2021,2020,2/27/22,10/12/21,,,read,,,,1,0
38461804,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",Jennifer Lim,,9.78053E+12,4,4.08,Penguin Audio,Audiobook,12,2017,2017,12/26/18,11/18/18,"audible, mixed-pov","audible (#78), mixed-pov (#24)",read,,,,1,1
57586916,My Remarkable Journey: A Memoir,Katherine G. Johnson,"Johnson, Katherine G.","Joylette Hylick, Katherine G. Moore, Robin Miles",,,4,4.32,HarperAudio,Audible Audio,,2021,2021,2/19/22,2/10/22,,,read,,,,1,0
54311350,Heroes: The Greek Myths Reimagined,Stephen Fry,"Fry, Stephen",,,,3,4.32,Chronicle Books,Audible Audio,16,2020,2018,2/9/22,12/17/21,audible,audible (#165),read,,,,1,0
55196813,"The Maid (Molly the Maid, #1)",Nita Prose,"Prose, Nita",,,,3,3.78,Ballantine Books,Hardcover,304,2022,2022,1/30/22,1/26/22,,,read,,,,1,0
36546128,"The Haunting of Tram Car 015 (Dead Djinn Universe, #0.3)",P. Djèlí Clark,"Clark, P. Djèlí",,1250294800,9.78125E+12,5,3.99,Tor.com,Paperback,130,2019,2019,1/23/22,1/13/22,,,read,,,,1,0
50892212,"These Violent Delights (These Violent Delights, #1)",Chloe Gong,"Gong, Chloe",,1534457690,9.78153E+12,3,3.86,Margaret K. McElderry Books,Hardcover,449,2020,2020,1/22/22,10/2/21,,,read,,,,1,0
9496240,"The Hangman's Daughter (The Hangman's Daughter, #1)",Oliver Pötzsch,"Pötzsch, Oliver","Lee Chadeayne, Sabine Marić",,,3,3.75,AmazonCrossing,Kindle Edition,448,2010,2008,1/13/22,12/30/21,,,read,,,,1,0
34453090,Eat the Buddha: Life and Death in a Tibetan Town,Barbara Demick,"Demick, Barbara",,,,4,4.15,Random House,Kindle Edition,336,2020,2020,12/29/21,12/26/21,,,read,,,,1,0
50935960,You Can't Catch Me,Catherine McKenzie,"McKenzie, Catherine",,1542019036,9.78154E+12,1,3.76,Lake Union Publishing,Hardcover,335,2020,2020,,2/1/21,,,read,,,,1,0
55538514,The Deep,Rivers Solomon,"Solomon, Rivers","Daveed Diggs, William Hutson, Jonathan Snipes",B07MKDLSLZ,,3,3.78, Gallery / Saga Press,Kindle Edition,175,2019,2019,12/25/21,12/23/21,,,read,,,,1,0
56222802,Tunnel 29: The True Story of an Extraordinary Escape Beneath the Berlin Wall,Helena Merriman,"Merriman, Helena",,1549163167,9.78155E+12,5,4.5,PublicAffairs,Audiobook,384,2021,2021,12/8/21,12/6/21,,,read,,,,1,0
45420039,The Color of Law: A Forgotten History of How Our Government Segregated America,Richard Rothstein,"Rothstein, Richard",Adam Grupper,,,3,4.45,Recorded Books,Audible Audio,10,2017,2017,12/3/21,11/22/21,audible,audible (#164),read,,,,1,0
46028789,A Nearly Normal Family,M.T. Edvardsson,"Edvardsson, M.T.","Rachel Wilson-Broyles, Emily Watson, Georgia Maguire, Richard Armitage",,,0,3.83,Macmillan Audio,Audible Audio,13,2019,2018,11/19/21,6/1/20,,,read,,,,1,0
56244606,The Tribes: A Novel,Mari Howes,"Howes, Mari","Barrie Kreinik, Piper Goodeve",,,3,4.16,Audible Originals,Audible Audio,,2020,2020,11/4/21,10/28/21,,,read,,,,1,0
53970427,"Magic Lessons: A Prequel to Practical Magic  (Practical Magic, #0.5)",Alice Hoffman,"Hoffman, Alice",,,,3,4.21,Simon & Schuster Audio,Audible Audio,,2020,2020,10/26/21,10/13/21,audible,audible (#163),read,,,,1,0
37569338,How To Be A Good Creature: A Memoir in Thirteen Animals,Sy Montgomery,"Montgomery, Sy",Rebecca Green,0544938321,9.78054E+12,3,4.05,Mariner Books,Hardcover,208,2018,2018,3/14/19,9/25/18,"female-pov, women-in-science","female-pov (#139), women-in-science (#13)",read,"The writing was good and the stories interesting. Sometimes the author was a bit much for my taste, but to each her own. An enjoyable break from some heavier content.",,,1,1
58952216,"No Gods, No Monsters (Convergence Saga #1)",Cadwell Turnbull,"Turnbull, Cadwell",Dion Graham,,9.78198E+12,3,3.46,,Audiobook,,2021,2021,10/8/21,1/7/21,audible,audible (#162),read,,,,1,0
51169341,"The Night Swim (Rachel Krall, #1)",Megan Goldin,"Goldin, Megan",,125021968X,9.78125E+12,2,4.05,St. Martin's Press,Hardcover,341,2020,2020,9/25/21,9/25/21,,,read,,,,1,0
54302155,The Pull of the Stars,Emma Donoghue,"Donoghue, Emma",Emma Lowe,,,3,3.96,Hachette Audio,Audible Audio,10,2020,2020,9/22/21,9/19/21,audible,audible (#160),read,,,,1,0
39073285,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"Bardugo, Leigh",,,,4,4.6,Square Fish,Paperback,546,2018,2016,9/21/21,9/5/21,,,read,,,,1,0
