Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
7736086,"The Lightning Thief: The Graphic Novel (Percy Jackson and the Olympians: The Graphic Novels, #1)",Robert Venditti,"Venditti, Robert","Rick Riordan, José Villarrubia, Attila Futaki","=""1423116968""","=""9781423116967""",5,4.40,Disney-Hyperion,Hardcover,135,2010,2010,,2020/11/11,,,read,,,,1,0
37190,The Tale of Despereaux,Kate DiCamillo,"DiCamillo, Kate",Timothy Basil Ering,"=""0763625299""","=""9780763625290""",4,4.07,Candlewick Press,Paperback,272,2008,2003,,2020/11/11,,,read,,,,1,0
24337,"Ella Enchanted (Ella Enchanted, #1)",Gail Carson Levine,"Levine, Gail Carson",,"=""0590920685""","=""9780590920681""",4,4.01,Scholastic Books,Paperback,240,1998,1997,,2020/11/11,,,read,,,,1,0
40605329,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",Trenton Lee Stewart,"Stewart, Trenton Lee",,"=""0316032115""","=""9780316032117""",4,4.20,"Little, Brown Books for Young Readers",Kindle Edition,497,2008,2007,,2020/11/11,,,read,,,,1,0
34262,"Peter and the Starcatchers (Peter and the Starcatchers, #1)",Dave Barry,"Barry, Dave","Ridley Pearson, Greg Call","=""078684907X""","=""9780786849079""",4,4.05,Disney Hyperion,Paperback,452,2006,2004,,2020/11/11,,,read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0743273567""","=""9780743273565""",4,3.93,Scribner,Paperback,180,1925,1925,,2020/11/11,,,read,,,,1,0
2921082,"The Maze of Bones  (The 39 Clues, #1)",Rick Riordan,"Riordan, Rick",,"=""0545060397""","=""9780545060394""",4,3.87,"Scholastic, Inc.",Hardcover,220,2008,2008,,2020/11/11,,,read,,,,1,0
22537313,Allegiant: The Ultimate Interactive Quiz Book,Sarah Davids,"Davids, Sarah",,"=""1910175188""","=""9781910175187""",4,4.04,QuizEbooks.com,Kindle Edition,5594,2014,2014,,2020/11/11,,,read,,,,1,0
231804,The Outsiders,S.E. Hinton,"Hinton, S.E.",,"=""0670532576""","=""9780670532575""",4,4.14,Puffin Books (US/CAN),Mass Market Paperback,208,1997,1967,,2020/11/11,,,read,,,,1,0
1317181,"Harry Potter and the Order of the Phoenix (Harry Potter, #5, Part 1)",J.K. Rowling,"Rowling, J.K.",,"=""185549664X""","=""9781855496644""",5,4.61,BBC Audiobooks,Audiobook,412,2003,2003,,2020/11/11,,,read,,,,1,0
30183,"Marked (House of Night, #1)",P.C. Cast,"Cast, P.C.",Kristin Cast,"=""0312360266""","=""9780312360269""",5,3.81,St. Martin's Press,Paperback,306,2007,2007,,2020/11/11,,,read,,,,1,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""0786838655""","=""9780786838653""",5,4.31,Disney Hyperion Books,Paperback,377,2006,2005,,2020/11/11,,,read,,,,1,0
7171637,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1416975861""","=""9781416975861""",5,4.31,Margaret K. McElderry Books,Hardcover,479,2010,2010,,2020/11/11,,,read,,,,1,0
65605,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",3,4.05,HarperCollins Narnia,Mass Market Paperback,221,2005,1955,,2020/11/11,,,read,,,,1,0
256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1416914285""","=""9781416914280""",5,4.07,Margaret K. McElderry Books,Hardcover,485,2007,2007,,2020/11/11,,,read,,,,1,0
5907,"The Hobbit, or There and Back Again (The Lord of the Rings, #0)",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",3,4.29,Houghton Mifflin,Paperback,366,2002,1937,,2020/11/11,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",5,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2020/11/11,,,read,,,,1,0
30422613,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Cathy O'Neil,"O'Neil, Cathy",,"=""0553418831""","=""9780553418835""",4,3.88,Crown,Paperback,288,2017,2016,,2020/11/11,,,read,,,,1,0
13542978,Willpower: Rediscovering the Greatest Human Strength,Roy F. Baumeister,"Baumeister, Roy F.",John Tierney,"=""0143122231""","=""9780143122234""",2,3.95,Penguin Books,Paperback,304,2012,2011,,2020/11/11,,,read,,,,1,0
34964830,"Automating Inequality: How High-Tech Tools Profile, Police, and Punish the Poor",Virginia Eubanks,"Eubanks, Virginia",,"=""1250074312""","=""9781250074317""",5,4.01,St. Martin's Press,Hardcover,260,2018,2018,,2020/11/11,,,read,,,,1,0
