Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
17262540,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4)",Ian Doescher,"Doescher, Ian",,"=""1594746370""","=""9781594746376""",4,3.96,Quirk Books,Hardcover,174,2013,2013,2020/05/31,2018/12/27,,,read,,,,1,1
43615101,Brown Album: Essays on Exile and Identity,Porochista Khakpour,"Khakpour, Porochista",,"=""0525564713""","=""9780525564713""",0,3.86,Vintage,Paperback,304,2020,2020,,2020/05/28,to-read,to-read (#104),to-read,,,,0,0
33906441,The Polygamist's Daughter: A Memoir,Anna LeBaron,"LeBaron, Anna",,"=""1538411156""","=""9781538411155""",4,3.63,Blackstone Pub,Preloaded Digital Audio Player,302,2017,2017,2020/05/28,2020/05/18,"audible, female-pov","audible (#129), female-pov (#158)",read,,,,1,0
51227088,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,"Larson, Erik",,"=""""","=""""",5,4.30,Crown Publishing Group (NY),Hardcover,585,2020,2020,2020/05/26,2020/01/31,botm,botm (#22),read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",5,4.10,Scholastic Press,Hardcover,390,2010,2010,2020/05/22,2020/03/22,,,read,,,,1,0
31689897,"Poirot Investigates (Hercule Poirot, #3)",Agatha Christie,"Christie, Agatha",David Suchet,"=""""","=""""",3,3.91,HarperAudio,Audible Audio,7,2012,1924,2020/05/17,2020/05/02,"audible, british-isles","audible (#128), british-isles (#53)",read,,,,1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",5,4.34,Scholastic Press,Hardcover,391,2009,2009,,2020/03/22,,,read,,,,2,0
40988979,"Lost Roses (Lilac Girls, #2)",Martha Hall Kelly,"Kelly, Martha Hall",,"=""1524796379""","=""9781524796372""",3,4.04,Ballantine Books,Hardcover,432,2019,2019,2020/05/12,2018/12/04,,,read,,,,1,0
378,The Phantom Tollbooth,Norton Juster,"Juster, Norton","Jules Feiffer, Maurice Sendak","=""0394820371""","=""9780394820378""",5,4.20,Random House Bullseye Books,Paperback,248,1996,1961,2020/04/30,2020/02/15,,,read,,,,1,0
49532216,The Paris Hours,Alex George,"George, Alex",,"=""125030718X""","=""9781250307187""",5,3.70,Flatiron Books,Hardcover,272,2020,2020,2020/04/28,2020/04/25,botm,botm (#26),read,,,,1,0
12345967,Coolidge,Amity Shlaes,"Shlaes, Amity",,"=""0061967556""","=""9780061967559""",2,3.76,Harper,Hardcover,536,2013,2013,2020/04/26,2020/02/02,,,read,,,,1,1
48649679,Midnight Son,James Dommek Jr.,"Jr., James Dommek","Josephine Holtzman, Isaac Kestenbaum","=""""","=""""",0,3.60,Audible Original,Audible Audio,4,2019,2019,,2020/02/02,"audible, did-not-finish","audible (#121), did-not-finish (#11)",did-not-finish,,,,0,1
53013745,The Library of Legends,Janie Chang,"Chang, Janie",,"=""""","=""""",3,3.79,William Morrow,Hardcover,366,2020,2020,2020/04/18,2020/04/14,botm,botm (#25),read,,,,1,0
35888416,Bygone Badass Broads: 52 Forgotten Women Who Changed the World,Mackenzi Lee,"Lee, Mackenzi",Petra Eriksson,"=""141972925X""","=""9781419729256""",3,4.17,Abrams Image,Hardcover,176,2018,2018,2020/04/14,2020/04/10,"audible, female-pov","audible (#127), female-pov (#157)",read,,,,1,0
52948271,"More Bedtime Stories for Cynics (Bedtime Stories for Cynics, #2)",Nick Offerman,"Offerman, Nick","Kirsten Kearse, Gretchen Enders, Aparna Nancherla, Cirocco Dunlap, Matt Lieb, Dave Hill, Patrick   Stewart, Alia Shawkat, Ellen Page, Jane Lynch, John Waters, Anjelica Huston, Wendell Pierce, Mike Birbiglia, Rachel Dratch, Matt   Walsh, Nicole Byer, Harry Goaz, Aisling Bea, Gary Anthony Williams","=""""","=""""",3,3.20,Audible Studios,Audible Audio,176,2019,2019,2019/05/21,2019/05/16,audible,audible (#97),read,Always hard to rate a book of short stories. I really enjoyed Demoting Pluto and Beg for Mercy. Some of the rest were just okay but the narration was always excellent.,,,1,1
51211417,The Holdout,Graham Moore,"Moore, Graham",,"=""039959177X""","=""9780399591778""",4,3.83,Random House,Hardcover,336,2020,2020,2020/03/14,2020/02/02,botm,botm (#24),read,,,,1,1
39983430,The Unstoppable Ruth Bader Ginsburg: American Icon,Antonia Felix,"Felix, Antonia",Mimi Leder,"=""1454933321""","=""9781454933328""",3,4.41,Union Square & Co.,Hardcover,208,2018,,2020/03/13,2018/12/27,,,read,,,,1,1
16210810,A Christmas Carol and Other Christmas Classics,Charles Dickens,"Dickens, Charles",,"=""1435142691""","=""9781435142695""",0,4.14,Fall River Press,Hardcover,760,2012,1843,,2020/02/07,collected,collected (#4),collected,,,,0,0
49416459,The Half-Life of Marie Curie,Lauren Gunderson,"Gunderson, Lauren","Kate Mulgrew, Francesca Faridany","=""""","=""""",1,3.92,Audible,Audible Audio,,2019,2019,2020/03/07,2020/02/02,audible,audible (#115),read,,,,1,1
18464373,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Adjoa Andoh,"=""""","=""""",5,4.32,Whole Story Audiobooks,Audible Audio,,2013,2013,2020/03/06,2020/02/02,"audible, around-the-world, female-pov","audible (#117), around-the-world (#5), female-pov (#156)",read,,,,1,1
52050841,The Book Woman of Troublesome Creek,Kim Michele Richardson,"Richardson, Kim Michele",Katie Schorr,"=""""","=""""",2,4.22,Blackstone Audio ,Audible Audio,,2019,2019,2020/01/13,2019/12/19,"audible, female-pov","audible (#110), female-pov (#155)",read,"A great concept and well-researched, but poorly executed. I felt like the author could not figure out how to gracefully end the story—the ending was especially choppy.",,,1,1
45885644,The Sun Down Motel,Simone St. James,"James, Simone St.",,"=""0440000173""","=""9780440000174""",4,4.01,Berkley,Hardcover,327,2020,2020,2020/02/29,2020/02/02,botm,botm (#23),read,,,,1,1
30375706,Things We Lost in the Fire,Mariana Enríquez,"Enríquez, Mariana",,"=""045149511X""","=""9780451495112""",3,4.05,Hogarth,Hardcover,192,2017,2016,2020/02/27,2018/01/24,,,read,,,,1,1
43658908,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,"=""0385686226""","=""9780385686228""",3,3.85,Doubleday,Hardcover,498,2019,2019,2020/02/16,2020/01/31,,,read,,,,1,0
733826,Martin Van Buren,Ted Widmer,"Widmer, Ted",Arthur M. Schlesinger Jr.,"=""0805069224""","=""9780805069228""",0,3.89,Times Books,Hardcover,189,2005,2005,,2020/02/15,to-read,to-read (#103),to-read,,,,0,0
262932,Franklin Pierce: New Hampshire's Favorite Son,Peter A. Wallner,"Wallner, Peter A.",,"=""0975521632""","=""9780975521632""",0,4.01,Plaidswede Publishing,Paperback,322,2005,2004,,2020/02/15,to-read,to-read (#102),to-read,,,,0,0
847925,Personal Memoirs,Ulysses S. Grant,"Grant, Ulysses S.",James M. McPherson,"=""0140437010""","=""9780140437010""",0,4.12,Penguin Classics,Paperback,704,1999,1885,,2020/02/15,to-read,to-read (#101),to-read,,,,0,0
2602927,Lion in the White House: A Life of Theodore Roosevelt,Aida D. Donald,"Donald, Aida D.",,"=""0465010245""","=""9780465010240""",0,3.68,Basic Books,Paperback,304,2008,2007,,2020/02/15,to-read,to-read (#100),to-read,,,,0,0
929187,Andrew Jackson: His Life and Times,H.W. Brands,"Brands, H.W.",,"=""0385507380""","=""9780385507387""",0,3.93,Doubleday,Hardcover,620,2005,2005,,2020/02/15,to-read,to-read (#99),to-read,,,,0,0
22501993,Alan Turing: The Enigma,Andrew Hodges,"Hodges, Andrew",Douglas R. Hofstadter,"=""069116472X""","=""9780691164724""",0,3.75,Princeton University Press,Paperback,768,2014,1983,,2020/02/15,to-read,to-read (#98),to-read,,,,0,0
35414997,Rocket Men: The Daring Odyssey of Apollo 8 and the Astronauts Who Made Man's First Journey to the Moon,Robert Kurson,"Kurson, Robert",,"=""0812988701""","=""9780812988703""",0,4.53,Random House,Hardcover,384,2018,2018,,2020/02/15,to-read,to-read (#97),to-read,,,,0,0
106350,The Lady Tasting Tea: How Statistics Revolutionized Science in the Twentieth Century,David Salsburg,"Salsburg, David",,"=""0805071342""","=""9780805071344""",0,3.92,Holt Paperbacks,Paperback,352,2002,2001,,2020/02/15,to-read,to-read (#96),to-read,,,,0,0
64829,Zero: The Biography of a Dangerous Idea,Charles Seife,"Seife, Charles",,"=""067088457X""","=""9780670884575""",0,3.97,Viking Adult,Hardcover,248,2000,2000,,2020/02/15,to-read,to-read (#95),to-read,,,,0,0
22574116,Talking with Catholics about the Gospel: A Guide for Evangelicals,Christopher A. Castaldo,"Castaldo, Christopher A.",,"=""0310518148""","=""9780310518143""",0,3.88,Zondervan,Paperback,192,2015,2015,,2020/02/15,to-read,to-read (#94),to-read,,,,0,0
35558362,The Atomic Weight of Love,Elizabeth J. Church,"Church, Elizabeth J.",,"=""161620754X""","=""9781616207540""",0,3.93,Algonquin Books,Paperback,333,2016,2016,,2020/02/15,to-read,to-read (#93),to-read,,,,0,0
77347,1776,David McCullough,"McCullough, David",,"=""0743226712""","=""9780743226714""",0,4.10,Simon & Schuster ,Hardcover,386,2005,2005,,2020/02/15,to-read,to-read (#92),to-read,,,,0,0
10727673,First Family: Abigail and John Adams,Joseph J. Ellis,"Ellis, Joseph J.",,"=""0307389995""","=""9780307389992""",0,4.04,Vintage,Paperback,320,2011,2010,,2020/02/15,to-read,to-read (#91),to-read,,,,0,0
944079,Dark Eagle,John Ensor Harr,"Harr, John Ensor",,"=""0670887048""","=""9780670887040""",0,4.00,Viking Adult,Hardcover,,1999,1999,,2020/02/15,to-read,to-read (#90),to-read,,,,0,0
549466,"A Magnificent Catastrophe: The Tumultuous Election of 1800, America's First Presidential Campaign",Edward J. Larson,"Larson, Edward J.",,"=""0743293169""","=""9780743293167""",0,3.86,Free Press,Hardcover,352,2007,2007,,2020/02/15,to-read,to-read (#89),to-read,,,,0,0
1292820,Scandalmonger: A Novel,William Safire,"Safire, William",,"=""0684867192""","=""9780684867199""",0,3.76,Simon & Schuster,Hardcover,496,2000,2000,,2020/02/15,to-read,to-read (#88),to-read,,,,0,0
89306,"Alexander Hamilton, American",Richard Brookhiser,"Brookhiser, Richard",,"=""0684863316""","=""9780684863313""",0,3.65,Simon & Schuster,Paperback,240,2000,1999,,2020/02/15,to-read,to-read (#87),to-read,,,,0,0
33644539,"Founding Rivals: Madison vs. Monroe, The Bill of Rights, and The Election that Saved a Nation",Chris DeRose,"DeRose, Chris",,"=""1606712969""","=""9781606712962""",0,3.96,MJF Books,Board book,304,2011,2011,,2020/02/15,to-read,to-read (#86),to-read,,,,0,0
6452811,The Imperial Cruise: A Secret History of Empire and War,James D. Bradley,"Bradley, James D.",,"=""0316008958""","=""9780316008952""",0,3.62,"Little, Brown and Company",Hardcover,387,2009,2009,,2020/02/15,to-read,to-read (#85),to-read,,,,0,0
7317517,American Passage: The History of Ellis Island,Vincent J. Cannato,"Cannato, Vincent J.",,"=""0060742747""","=""9780060742744""",0,3.77,Harper Perennial,Paperback,512,2010,2009,,2020/02/15,to-read,to-read (#84),to-read,,,,0,0
16041876,Eisenhower in War and Peace,Jean Edward Smith,"Smith, Jean Edward",,"=""0812982886""","=""9780812982886""",0,4.07,Random House Trade Paperbacks,Paperback,950,2013,2012,,2020/02/15,to-read,to-read (#83),to-read,,,,0,0
365078,"Richard M. Nixon (The American Presidents, #37)",Elizabeth Drew,"Drew, Elizabeth",Arthur M. Schlesinger Jr.,"=""0805069631""","=""9780805069631""",0,3.80,Times Books,Hardcover,208,2007,2007,,2020/02/15,to-read,to-read (#82),to-read,,,,0,0
98074,"Gerald R. Ford (The American Presidents, #38)",Douglas Brinkley,"Brinkley, Douglas",Arthur M. Schlesinger Jr.,"=""0805069097""","=""9780805069099""",0,3.86,Times Books,Hardcover,224,2007,2007,,2020/02/15,to-read,to-read (#81),to-read,,,,0,0
899488,"The Godfather (The Godfather, #1)",Mario Puzo,"Puzo, Mario",,"=""0399103422""","=""9780399103421""",0,4.39,G. P. Putnam's Sons,Hardcover,446,1969,1969,,2020/02/15,to-read,to-read (#80),to-read,,,,0,0
2495973,Casino Royale,Ian Fleming,"Fleming, Ian",,"=""1567310567""","=""9781567310566""",0,3.74,Fine Communications,Hardcover,218,1981,1953,,2020/02/15,to-read,to-read (#79),to-read,,,,0,0
18689790,When the Tripods Came,John Christopher,"Christopher, John",,"=""148141481X""","=""9781481414814""",0,3.81,Aladdin,Paperback,240,2014,1988,,2020/02/15,to-read,to-read (#78),to-read,,,,0,0
18689793,The Pool of Fire (3) (The Tripods),John Christopher,"Christopher, John",,"=""1481414798""","=""9781481414791""",0,4.00,Aladdin,Paperback,272,2014,1968,,2020/02/15,to-read,to-read (#77),to-read,,,,0,0
18689791,The City of Gold and Lead (2) (The Tripods),John Christopher,"Christopher, John",,"=""1481414755""","=""9781481414753""",0,4.08,Aladdin,Paperback,304,2014,1967,,2020/02/15,to-read,to-read (#76),to-read,,,,0,0
18689792,The White Mountains (1) (The Tripods),John Christopher,"Christopher, John",,"=""1481414771""","=""9781481414777""",0,3.95,Aladdin,Paperback,272,2014,1967,,2020/02/15,to-read,to-read (#75),to-read,,,,0,0
7826215,"Leviathan (Leviathan, #1)",Scott Westerfeld,"Westerfeld, Scott",Keith Thompson,"=""1416971742""","=""9781416971740""",0,3.92,Simon & Schuster Books for Young Readers,Paperback,440,2010,2009,,2020/02/15,to-read,to-read (#74),to-read,,,,0,0
43212432,Atlas Obscura: An Explorer's Guide to the World's Hidden Wonders,Joshua Foer,"Foer, Joshua","Ella Morton, Dylan Thuras, Atlas Obscura","=""1523506482""","=""9781523506484""",0,4.26,Workman Publishing Company,Hardcover,480,2019,2016,,2020/02/15,to-read,to-read (#73),to-read,,,,0,0
710837,Benjamin Harrison Vol. 2: Hoosier Statesman,Harry J. Sievers,"Sievers, Harry J.",,"=""0945707177""","=""9780945707172""",0,3.62,Amer Political Biography Pr,Hardcover,502,1997,1959,,2020/02/15,to-read,to-read (#72),to-read,,,,0,0
22401064,Zachary Taylor: Soldier of the Republic,Holman Hamilton,"Hamilton, Holman",,"=""""","=""""",0,3.55,Easton Press,Leather Bound,335,,,,2020/02/15,to-read,to-read (#71),to-read,,,,0,0
498349,Measuring America: How an Untamed Wilderness Shaped the United States and Fulfilled the Promise of Democracy,Andro Linklater,"Linklater, Andro",,"=""0802713963""","=""9780802713964""",0,3.88,Walker Books,Hardcover,310,2002,2002,,2020/02/15,to-read,to-read (#70),to-read,,,,0,0
36112304,The Messiah Comes to Middle-Earth: Images of Christ's Threefold Office in The Lord of the Rings,Philip Graham Ryken,"Ryken, Philip Graham",,"=""0830853723""","=""9780830853724""",0,4.13,Intervarsity Press,Paperback,138,2017,2017,,2020/02/15,to-read,to-read (#69),to-read,,,,0,0
42060068,William Shakespeare's Much Ado About Mean Girls,Ian Doescher,"Doescher, Ian",Kent Barton,"=""1683691172""","=""9781683691174""",0,3.89,Quirk Books,Paperback,176,2019,2019,,2020/02/15,to-read,to-read (#68),to-read,,,,0,0
865964,"A Wind in the Door (Time Quintet, #2)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0312368542""","=""9780312368548""",0,3.99,Square Fish,Paperback,247,2007,1973,,2020/02/15,to-read,to-read (#67),to-read,,,,0,0
195816,"A Swiftly Tilting Planet (Time Quintet, #3)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0312368569""","=""9780312368562""",0,4.08,Square Fish,Mass Market Paperback,312,2007,1978,,2020/02/15,to-read,to-read (#66),to-read,,,,0,0
151370,"Many Waters (Time Quintet, #4)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0312368577""","=""9780312368579""",0,3.96,Square Fish,Mass Market Paperback,359,2007,1986,,2020/02/15,to-read,to-read (#65),to-read,,,,0,0
177363,"An Acceptable Time (Time Quintet, #5)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0312368585""","=""9780312368586""",0,3.79,Square Fish,Paperback,373,2007,1989,,2020/02/15,to-read,to-read (#64),to-read,,,,0,0
40877706,"Woven in Moonlight (Woven in Moonlight, #1)",Isabel Ibañez,"Ibañez, Isabel",,"=""1624148026""","=""9781624148026""",0,3.84,Page Street Books,Kindle Edition,384,2020,2020,,2020/02/15,to-read,to-read (#63),to-read,,,,0,0
29081424,The Screwtape Letters,C.S. Lewis,"Lewis, C.S.","Ackland, Joss","=""""","=""""",4,4.27,HarperCollins Publishers Limited,Audible Audio,,2012,1942,2020/02/15,2020/02/02,"audible, british-isles","audible (#118), british-isles (#52)",read,,,,1,1
43263472,Twenty-one Truths About Love,Matthew Dicks,"Dicks, Matthew",,"=""1250103487""","=""9781250103482""",4,3.58,St. Martin's Press,Hardcover,352,2019,2019,2020/02/14,2019/11/20,,,read,,,,1,1
51125405,Gods of Jade and Shadow,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""0525620753""","=""9780525620754""",5,3.89,Del Rey,Hardcover,341,2019,2019,2019/08/23,2019/07/01,"around-the-world, botm, female-pov","around-the-world (#1), botm (#18), female-pov (#147)",read,,,,1,1
29363501,"Fantastic Beasts and Where to Find Them: The Original Screenplay (Fantastic Beasts: The Original Screenplay, #1)",J.K. Rowling,"Rowling, J.K.",,"=""1338109065""","=""9781338109061""",0,4.16,Arthur A. Levine Books,Hardcover,293,2016,2016,,2020/02/07,,,read,,,,1,0
24694233,Tolkien: An Illustrated Atlas,David Day,"Day, David",,"=""""","=""""",0,4.15,Thunder Bay Press,Leather Bound,256,2015,2015,,2020/02/07,collected,collected (#11),collected,,,,0,0
8148957,The Dictionary of Imaginary Places,Alberto Manguel,"Manguel, Alberto","Gianni Guadalupi, Graham Greenfield","=""143512538X""","=""9781435125384""",0,4.27,Houghton Mifflin,Hardcover,755,2010,1980,,2020/02/07,collected,collected (#8),collected,,,,0,0
169887,The Enchanted Forest Chronicles,Patricia C. Wrede,"Wrede, Patricia C.",,"=""0739459066""","=""9780739459065""",5,4.50,Harcourt,Hardcover,617,2005,1990,2015/04/01,2017/12/28,female-pov,female-pov (#46),read,,,,1,0
18223071,Shakespeare: The Bard's Guide to Abuses and Affronts (RP Minis),William Shakespeare,"Shakespeare, William","Running Press, Nancy Armstrong, Catherine Sweeney, Joelle Herr, John Lawrence","=""0762453869""","=""9780762453863""",0,4.00,RP Minis,Hardcover,176,2014,2014,,2020/02/07,collected,collected (#9),collected,,,,0,0
22761137,41: A Portrait of My Father,George W. Bush,"Bush, George W.",,"=""0553447785""","=""9780553447781""",0,4.07,Crown Publishers,Hardcover,294,2014,2014,,2020/02/07,,,read,,,,1,0
8099187,Decision Points,George W. Bush,"Bush, George W.",,"=""0307590615""","=""9780307590619""",0,3.81,Crown Publishers,Hardcover,497,2010,2010,,2020/02/07,,,read,,,,1,0
17239865,Wilson,A. Scott Berg,"Berg, A. Scott",,"=""0399159215""","=""9780399159213""",0,3.88,G.P. Putnam's Sons,Hardcover,818,2013,2013,,2020/02/07,,,read,,,,1,0
17290679,John Quincy Adams,Harlow Giles Unger,"Unger, Harlow Giles",,"=""0306822652""","=""9780306822650""",0,4.02,Grand Central Publishing,Paperback,384,2013,2012,,2020/02/07,,,read,,,,1,0
11783138,James Madison,Richard Brookhiser,"Brookhiser, Richard",,"=""0465019838""","=""9780465019830""",0,3.75,Basic Books,Hardcover,304,2011,2011,,2020/02/07,,,read,,,,1,0
13533740,Thomas Jefferson: The Art of Power,Jon Meacham,"Meacham, Jon",,"=""1400067669""","=""9781400067664""",0,4.04,Random House,Hardcover,759,2012,2012,,2020/02/07,,,read,,,,1,0
2370,John Adams,David McCullough,"McCullough, David",,"=""0684813637""","=""9780684813639""",0,4.08,Simon & Schuster,Hardcover,751,2001,2001,,2020/02/07,,,read,,,,1,0
397483,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,"Larson, Erik",,"=""0609608444""","=""9780609608449""",0,4.00,Crown Publishers,Hardcover,464,2003,2003,,2020/02/07,,,read,,,,1,0
9671755,"The President and the Assassin: McKinley, Terror, and Empire at the Dawn of the American Century",Scott  Miller,"Miller, Scott",,"=""1400067529""","=""9781400067527""",0,3.94,Random House,Hardcover,450,2011,2011,,2020/02/07,,,read,,,,1,0
24911790,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Erik Larson,"Larson, Erik",,"=""1617934267""","=""9781617934261""",0,3.89,Crown Publishers,Paperback,448,2011,2011,,2020/02/07,,,read,,,,1,0
9849940,Betsy Ross and the Making of America,Marla R. Miller,"Miller, Marla R.",,"=""0312576226""","=""9780312576226""",0,3.59,St. Martin's Griffin,Paperback,496,2011,2010,,2020/02/07,,,read,,,,1,0
6944198,Mrs. Astor Regrets: The Hidden Betrayals of a Family Beyond Reproach,Meryl Gordon,"Gordon, Meryl",,"=""0547247982""","=""9780547247984""",0,3.65,Mariner Books,Paperback,368,2009,2008,,2020/02/07,to-read,to-read (#62),to-read,,,,0,0
1415791,The Federalist,Alexander Hamilton,"Hamilton, Alexander","James Madison, John Jay, Robert A. Ferguson","=""1593082827""","=""9781593082826""",0,4.10,Barnes & Noble Classics,Paperback,487,2006,1788,,2020/02/07,collected,collected (#7),collected,,,,0,0
710117,The Origins of the American Constitution: A Documentary History,Michael Kammen,"Kammen, Michael",,"=""0140087443""","=""9780140087444""",0,3.65,Penguin Publishing Group,Paperback,407,1986,1986,,2020/02/07,collected,collected (#6),collected,,,,0,0
7069193,Washington: The Making Of The American Capital,Fergus M. Bordewich,"Bordewich, Fergus M.",,"=""0060842393""","=""9780060842390""",0,3.51,Amistad,Paperback,400,2009,2008,,2020/02/07,,,read,,,,1,0
1143750,"The Stranger and the Statesman: James Smithson, John Quincy Adams, and the Making of America's Greatest Museum: The Smithsonian",Nina Burleigh,"Burleigh, Nina",,"=""0060002417""","=""9780060002411""",0,3.65,William Morrow,Hardcover,320,2003,2003,,2020/02/07,,,read,,,,1,0
9844510,Henry Clay: The Essential American,David Stephen Heidler,"Heidler, David Stephen",Jeanne T. Heidler,"=""0812978951""","=""9780812978957""",0,3.97,Random House Trade Paperbacks,Paperback,656,2011,2010,,2020/02/07,to-read,to-read (#61),to-read,,,,0,0
420159,"Meet Felicity: An American Girl (American Girls: Felicity, #1)",Valerie Tripp,"Tripp, Valerie","Dan Andreasen, Luann Roberts","=""""","=""""",0,3.92,American Girl,Paperback,69,1991,1991,,2020/02/07,,,read,,,,1,0
654258,"Meet Addy: An American Girl (American Girls: Addy, #1)",Connie Rose Porter,"Porter, Connie Rose",,"=""1562470752""","=""9781562470753""",0,4.12,Pleasant Company,Paperback,88,1993,1993,,2020/02/07,,,read,,,,1,0
1158504,"Meet Samantha: An American Girl (American Girl: Samantha, #1)",Susan S. Adler,"Adler, Susan S.","Dan Andreasen, Jeanne Thieme","=""0937295043""","=""9780937295045""",0,4.00,American Girl,Paperback,80,2004,1986,,2020/02/07,,,read,,,,1,0
842528,Meet Molly: An American Girl,Valerie Tripp,"Tripp, Valerie","Keith Skeen, Renée Graef","=""""","=""""",0,3.96,American Girl Publishing Inc,Paperback,69,1988,1986,,2020/02/07,,,read,,,,1,0
50267884,"The Little House Collection (Little House, #1-9)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",,"=""""","=""""",0,4.36,,Unknown Binding,,,1971,,2020/02/07,,,read,,,,1,0
138207,"Farmer Boy (Little House, #2)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",Garth Williams,"=""0395551625""","=""9780395551622""",0,4.10,Houghton Mifflin School,Paperback,372,1990,1933,2024/07/26,2020/02/07,,,read,,,,1,0
643084,Emma,Jane Austen,"Austen, Jane",Steven Marcus,"=""1593083343""","=""9781593083342""",0,4.05,Barnes Noble Classics,Hardcover,451,2004,1815,,2020/02/07,did-not-finish,did-not-finish (#10),did-not-finish,,,,0,0
6449802,"The Plight of the Darcy Brothers: A Tale of Siblings and Surprises (Pride and Prejudice Continues, # 2)",Marsha Altman,"Altman, Marsha",,"=""140222429X""","=""9781402224294""",0,3.83,Sourcebooks Landmark,Paperback,368,2009,2009,,2020/02/07,,,read,,,,1,0
3332682,The Darcys & the Bingleys (Pride and Prejudice Continues #1),Marsha Altman,"Altman, Marsha",,"=""1402213484""","=""9781402213489""",0,3.62,Sourcebooks Landmark,Paperback,417,2008,2008,,2020/02/07,,,read,,,,1,0
1671459,Emma & Knightley: Perfect Happiness in Highbury,Rachel Billington,"Billington, Rachel",,"=""1402212070""","=""9781402212079""",0,3.37,Sourcebooks Landmark,Paperback,363,2008,1996,,2020/02/07,,,read,,,,1,0
1059453,"More Letters from Pemberley: A novel of sisters, husbands, heirs",Jane Dawkins,"Dawkins, Jane",,"=""140220907X""","=""9781402209079""",0,3.57,Sourcebooks Landmark,Paperback,224,2007,2003,,2020/02/07,,,read,,,,1,0
410261,Letters from Pemberley: The First Year,Jane Dawkins,"Dawkins, Jane",,"=""1402209061""","=""9781402209062""",0,3.46,Sourcebooks Landmark,Paperback,212,2007,1999,,2020/02/07,,,read,,,,1,0
2947793,Pemberley Shades: Pride and Prejudice continues,D.A. Bonavia-Hunt,"Bonavia-Hunt, D.A.",,"=""1402214383""","=""9781402214387""",0,3.65,Sourcebooks Landmark,Paperback,384,2008,1949,,2020/02/07,,,read,,,,1,0
133476,Darcy's Story,Janet Aylmer,"Aylmer, Janet",,"=""0061148709""","=""9780061148705""",0,3.43,William Morrow Paperbacks,Paperback,277,2006,1999,,2020/02/07,,,read,,,,1,0
3755341,Mr. Darcy's Dream (Darcy #6),Elizabeth Aston,"Aston, Elizabeth",,"=""1416547266""","=""9781416547266""",0,3.54,Touchstone,Paperback,304,2009,2009,,2020/02/07,,,read,,,,1,0
155097,Jane Austen (Penguin Lives),Carol Shields,"Shields, Carol",,"=""0670894885""","=""9780670894888""",0,3.69,Viking Adult,Hardcover,185,2001,2001,,2020/02/07,collected,collected (#5),collected,,,,0,0
6101789,What Would Jane Austen Do?,Laurie Brown,"Brown, Laurie",,"=""1402218311""","=""9781402218316""",0,3.49,Sourcebooks Casablanca 2009-05-01,Paperback,333,2009,2009,,2020/02/07,,,read,,,,1,0
2162892,Lilibet: An Intimate Portrait of Elizabeth II,Carolly Erickson,"Erickson, Carolly",,"=""0312287348""","=""9780312287344""",0,3.61,St. Martin's Press,Hardcover,392,2004,2004,,2020/02/07,,,read,,,,1,0
528815,"The Women of Windsor: Their Power, Privilege, and Passions",Catherine Whitney,"Whitney, Catherine",,"=""0060765852""","=""9780060765859""",0,3.37,William Morrow Paperbacks,Paperback,288,2007,2006,,2020/02/07,,,read,,,,1,0
22224,"Elisabeth: The Princess Bride, Austria - Hungary, 1853",Barry Denenberg,"Denenberg, Barry",,"=""0439266440""","=""9780439266444""",0,3.68,Scholastic,Hardcover,160,2003,2003,,2020/02/07,,,read,,,,1,0
440120,"Jahanara: Princess of Princesses, India, 1627",Kathryn Lasky,"Lasky, Kathryn",,"=""0439223504""","=""9780439223508""",0,3.87,Scholastic,Hardcover,186,2002,2002,,2020/02/07,,,read,,,,1,0
440125,"Nzingha: Warrior Queen of Matamba, Angola, Africa, 1595",Patricia C. McKissack,"McKissack, Patricia C.",,"=""0439112109""","=""9780439112109""",0,3.71,Scholastic Inc.,Hardcover,144,2000,2003,,2020/02/07,,,read,,,,1,0
